id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
20098,2009/2010,2010-05-01 00:00:00,820494,10251,9860,1,2
20099,2009/2010,2010-05-01 00:00:00,820495,8485,8429,1,3
20100,2009/2010,2010-05-01 00:00:00,820496,8596,9800,1,1
20101,2009/2010,2010-05-01 00:00:00,820497,8597,8467,1,2
20102,2009/2010,2010-05-04 00:00:00,820498,9925,8548,2,1
20103,2009/2010,2010-05-05 00:00:00,820500,9860,9938,0,0
20104,2009/2010,2010-05-05 00:00:00,820501,8485,8597,1,2
20105,2009/2010,2010-05-05 00:00:00,820502,8596,8467,0,0
20106,2009/2010,2010-05-05 00:00:00,820503,8429,9800,0,0
20107,2009/2010,2010-05-05 00:00:00,820504,9927,10251,6,6
20108,2009/2010,2010-05-08 00:00:00,820505,8597,8596,0,0
20109,2009/2010,2010-05-08 00:00:00,820506,8467,8429,2,3
20110,2009/2010,2010-05-08 00:00:00,820507,9800,8485,0,1
20111,2009/2010,2010-05-09 00:00:00,820508,9938,10251,0,2
20112,2009/2010,2010-05-09 00:00:00,820509,9860,9925,1,2
20113,2009/2010,2010-05-09 00:00:00,820510,8548,9927,3,3
20114,2009/2010,2009-09-14 00:00:00,658749,8596,8485,0,0
20115,2009/2010,2009-09-12 00:00:00,658750,9925,9938,1,1
20116,2009/2010,2009-09-12 00:00:00,658751,9800,8467,1,1
20117,2009/2010,2009-09-12 00:00:00,658752,9927,8548,0,0
20118,2009/2010,2009-09-15 00:00:00,658753,9860,8597,1,0
20119,2009/2010,2009-09-13 00:00:00,658754,8429,10251,2,0
20120,2009/2010,2009-09-19 00:00:00,658755,10251,8467,3,0
20121,2009/2010,2009-09-19 00:00:00,658756,8597,8548,0,0
20122,2009/2010,2009-09-20 00:00:00,658757,9925,9860,2,1
20123,2009/2010,2009-09-19 00:00:00,658758,8429,8596,0,0
20124,2009/2010,2009-09-19 00:00:00,658759,8485,9800,1,0
20125,2009/2010,2009-09-19 00:00:00,658760,9938,9927,0,1
20126,2009/2010,2009-09-26 00:00:00,658761,9860,8429,2,1
20127,2009/2010,2009-09-26 00:00:00,658762,8548,8485,0,0
20128,2009/2010,2009-09-26 00:00:00,658763,8467,9938,2,3
20129,2009/2010,2009-09-26 00:00:00,658764,8596,8597,0,0
20130,2009/2010,2009-09-26 00:00:00,658765,9800,9925,0,2
20131,2009/2010,2009-09-26 00:00:00,658766,9927,10251,1,3
20132,2009/2010,2009-10-03 00:00:00,658767,9927,8596,1,0
20133,2009/2010,2009-10-04 00:00:00,658768,8548,9925,2,1
20134,2009/2010,2009-10-03 00:00:00,658769,10251,9938,1,1
20135,2009/2010,2009-10-03 00:00:00,658770,9800,9860,2,1
20136,2009/2010,2009-10-03 00:00:00,658771,8429,8467,0,2
20137,2009/2010,2009-10-03 00:00:00,658772,8597,8485,1,1
20138,2009/2010,2009-10-17 00:00:00,658773,8467,8548,1,2
20139,2009/2010,2009-10-17 00:00:00,658774,10251,8597,1,0
20140,2009/2010,2009-10-17 00:00:00,658775,9938,8429,1,1
20141,2009/2010,2009-10-17 00:00:00,658776,8596,9800,1,3
20142,2009/2010,2009-10-17 00:00:00,658777,8485,9860,1,1
20143,2009/2010,2009-10-17 00:00:00,658778,9925,9927,0,0
20144,2009/2010,2009-10-24 00:00:00,658779,8485,9938,0,2
20145,2009/2010,2009-10-25 00:00:00,658780,8429,9925,1,2
20146,2009/2010,2009-10-24 00:00:00,658781,9860,8596,0,0
20147,2009/2010,2009-10-24 00:00:00,658782,8597,8467,2,1
20148,2009/2010,2009-10-24 00:00:00,658783,9800,9927,3,3
20149,2009/2010,2009-10-24 00:00:00,658784,8548,10251,1,1
20150,2010/2011,2010-08-14 00:00:00,839806,8485,8429,4,0
20151,2010/2011,2010-08-14 00:00:00,839807,9860,8467,1,1
20152,2010/2011,2010-08-14 00:00:00,839808,8066,9925,0,1
20153,2010/2011,2010-08-15 00:00:00,839809,9927,10251,2,3
20154,2010/2011,2010-08-14 00:00:00,839810,8548,8597,2,1
20155,2010/2011,2010-08-14 00:00:00,839811,9800,9938,1,1
20156,2010/2011,2010-10-30 00:00:00,840283,8548,8066,1,1
20157,2010/2011,2010-10-30 00:00:00,840284,9938,10251,1,0
20158,2010/2011,2010-10-30 00:00:00,840285,9927,8429,0,1
20159,2010/2011,2010-10-31 00:00:00,840286,9860,8597,0,3
20160,2010/2011,2010-10-30 00:00:00,840287,8467,9925,0,3
20161,2010/2011,2010-10-30 00:00:00,840288,9800,8485,2,1
20162,2010/2011,2010-11-06 00:00:00,840289,9925,8485,9,0
20163,2010/2011,2010-11-07 00:00:00,840290,10251,9860,0,2
20164,2010/2011,2010-11-06 00:00:00,840291,8467,8597,0,3
20165,2010/2011,2010-11-06 00:00:00,840292,8066,9927,1,2
20166,2010/2011,2010-11-07 00:00:00,840293,9800,8548,1,3
20167,2010/2011,2010-11-06 00:00:00,840294,8429,9938,0,1
20168,2010/2011,2010-11-10 00:00:00,840295,8548,10251,0,3
20169,2010/2011,2010-11-10 00:00:00,840296,9938,9800,1,2
20170,2010/2011,2010-11-10 00:00:00,840297,9927,8467,4,0
20171,2010/2011,2010-11-10 00:00:00,840298,9860,9925,2,0
20172,2010/2011,2010-11-10 00:00:00,840299,8597,8429,3,0
20173,2010/2011,2010-11-09 00:00:00,840300,8485,8066,1,2
20174,2010/2011,2010-11-13 00:00:00,840301,8548,8485,2,0
20175,2010/2011,2010-11-13 00:00:00,840302,9938,8597,1,1
20176,2010/2011,2010-11-13 00:00:00,840303,10251,9927,2,1
20177,2010/2011,2010-11-13 00:00:00,840304,8467,9860,0,2
20178,2010/2011,2010-11-14 00:00:00,840305,9800,9925,0,1
20179,2010/2011,2010-11-13 00:00:00,840306,8429,8066,1,3
20180,2010/2011,2010-11-20 00:00:00,840307,9925,9938,1,1
20181,2010/2011,2010-11-20 00:00:00,840308,9860,8429,2,0
20182,2010/2011,2010-11-20 00:00:00,840309,8597,8548,2,3
20183,2010/2011,2010-11-20 00:00:00,840310,8485,8467,0,1
20184,2010/2011,2010-11-20 00:00:00,840311,8066,10251,4,2
20185,2010/2011,2010-11-20 00:00:00,840312,9800,9927,1,1
20186,2010/2011,2010-11-27 00:00:00,840313,9925,8066,2,2
20187,2010/2011,2011-04-19 00:00:00,840314,9938,8548,0,4
20188,2010/2011,2010-12-14 00:00:00,840315,9927,9860,1,2
20189,2010/2011,2010-11-27 00:00:00,840316,10251,8467,0,0
20190,2010/2011,2010-11-27 00:00:00,840317,8597,8485,2,0
20191,2010/2011,2010-11-27 00:00:00,840318,8429,9800,0,0
20192,2010/2011,2011-02-02 00:00:00,840319,8548,9860,1,0
20193,2010/2011,2011-02-02 00:00:00,840320,9927,8597,0,1
20194,2010/2011,2011-02-02 00:00:00,840321,10251,9800,2,0
20195,2010/2011,2011-02-01 00:00:00,840322,8467,8429,2,0
20196,2010/2011,2011-02-01 00:00:00,840323,8485,9925,0,3
20197,2010/2011,2011-03-01 00:00:00,840324,8066,9938,0,2
20198,2010/2011,2010-12-21 00:00:00,840325,9925,8597,1,1
20199,2010/2011,2011-01-12 00:00:00,840326,9938,9927,2,0
20200,2010/2011,2010-12-11 00:00:00,840327,9860,8485,5,0
20201,2010/2011,2010-12-11 00:00:00,840328,8066,8548,1,1
20202,2010/2011,2010-12-11 00:00:00,840329,9800,8467,1,2
20203,2010/2011,2011-03-01 00:00:00,840330,8429,10251,1,2
20204,2010/2011,2011-04-16 00:00:00,840331,8548,9800,2,1
20205,2010/2011,2010-12-18 00:00:00,840332,9860,8066,1,1
20206,2010/2011,2011-02-22 00:00:00,840333,8467,9938,0,0
20207,2010/2011,2010-12-18 00:00:00,840334,8597,10251,2,1
20208,2010/2011,2011-02-15 00:00:00,840335,8485,9927,1,2
20209,2010/2011,2011-01-12 00:00:00,840336,8429,9925,1,1
20210,2010/2011,2010-12-26 00:00:00,840337,9925,8467,2,0
20211,2010/2011,2011-03-10 00:00:00,840338,9938,8429,2,1
20212,2010/2011,2010-12-26 00:00:00,840339,9927,8548,1,4
20213,2010/2011,2010-12-26 00:00:00,840340,10251,8485,1,2
20214,2010/2011,2011-01-18 00:00:00,840341,8597,9860,1,2
20215,2010/2011,2010-12-26 00:00:00,840342,8066,9800,1,2
20216,2010/2011,2010-08-22 00:00:00,840235,9925,9800,4,0
20217,2010/2011,2010-08-22 00:00:00,840236,10251,8548,0,3
20218,2010/2011,2010-08-21 00:00:00,840237,8467,8485,0,1
20219,2010/2011,2010-08-22 00:00:00,840238,8597,9927,0,1
20220,2010/2011,2010-08-21 00:00:00,840239,8429,9860,0,4
20221,2010/2011,2010-08-22 00:00:00,840240,9938,8066,0,4
20222,2010/2011,2010-12-29 00:00:00,840343,9925,9927,1,0
20223,2010/2011,2010-12-29 00:00:00,840344,10251,9938,2,2
20224,2010/2011,2011-04-05 00:00:00,840345,8467,8548,0,2
20225,2010/2011,2010-12-29 00:00:00,840346,8066,8597,1,3
20226,2010/2011,2010-12-29 00:00:00,840347,9800,9860,0,2
20227,2010/2011,2010-12-29 00:00:00,840348,8429,8485,0,1
20228,2010/2011,2011-01-02 00:00:00,840349,8548,9925,0,2
20229,2010/2011,2011-01-01 00:00:00,840350,9860,10251,1,0
20230,2010/2011,2011-01-02 00:00:00,840351,8467,8066,1,0
20231,2010/2011,2011-01-01 00:00:00,840352,8485,9938,1,1
20232,2010/2011,2011-01-03 00:00:00,840353,9800,8597,0,2
20233,2010/2011,2011-01-01 00:00:00,840354,8429,9927,0,0
20234,2010/2011,2011-01-15 00:00:00,840355,8548,8429,4,0
20235,2010/2011,2011-03-16 00:00:00,840356,9938,9860,2,0
20236,2010/2011,2011-01-15 00:00:00,840357,9927,8066,0,0
20237,2010/2011,2011-01-15 00:00:00,840358,10251,9925,0,3
20238,2010/2011,2011-01-15 00:00:00,840359,8597,8467,1,1
20239,2010/2011,2011-01-15 00:00:00,840360,8485,9800,2,0
20240,2010/2011,2011-01-22 00:00:00,840361,9925,8485,1,0
20241,2010/2011,2011-01-22 00:00:00,840362,9927,10251,2,0
20242,2010/2011,2011-01-22 00:00:00,840363,9860,8548,1,0
20243,2010/2011,2011-01-22 00:00:00,840364,8467,9800,0,0
20244,2010/2011,2011-01-22 00:00:00,840365,8597,9938,1,1
20245,2010/2011,2011-01-22 00:00:00,840366,8066,8429,1,1
20246,2010/2011,2011-01-26 00:00:00,840367,9925,9860,4,0
20247,2010/2011,2011-01-26 00:00:00,840368,10251,8548,0,2
20248,2010/2011,2011-01-26 00:00:00,840369,8467,9927,1,0
20249,2010/2011,2011-01-26 00:00:00,840370,8066,8485,0,2
20250,2010/2011,2011-01-26 00:00:00,840371,9800,9938,1,1
20251,2010/2011,2011-01-29 00:00:00,840372,8429,8597,1,1
20252,2010/2011,2011-01-18 00:00:00,840373,8548,8066,1,0
20253,2010/2011,2011-01-30 00:00:00,840374,9938,10251,3,0
20254,2010/2011,2011-02-23 00:00:00,840375,9927,9800,0,1
20255,2010/2011,2011-01-29 00:00:00,840376,9860,8467,1,0
20256,2010/2011,2011-04-20 00:00:00,840377,8597,9925,0,4
20257,2010/2011,2011-02-22 00:00:00,840378,8485,8429,1,0
20258,2010/2011,2011-02-12 00:00:00,840379,8548,9927,6,0
20259,2010/2011,2011-02-12 00:00:00,840380,10251,8597,2,1
20260,2010/2011,2011-03-02 00:00:00,840381,8467,8485,0,0
20261,2010/2011,2011-02-12 00:00:00,840382,9800,8066,3,3
20262,2010/2011,2011-02-12 00:00:00,840383,8429,9860,0,2
20263,2010/2011,2011-02-13 00:00:00,840384,9938,9925,1,3
20264,2010/2011,2011-02-20 00:00:00,840385,9925,8548,3,0
20265,2010/2011,2011-02-19 00:00:00,840386,9927,8429,1,0
20266,2010/2011,2011-02-19 00:00:00,840387,9860,9938,2,1
20267,2010/2011,2011-02-19 00:00:00,840388,8485,8597,5,0
20268,2010/2011,2011-02-19 00:00:00,840389,8066,8467,2,0
20269,2010/2011,2011-02-20 00:00:00,840390,9800,10251,0,1
20270,2010/2011,2011-02-27 00:00:00,840391,8548,8467,4,0
20271,2010/2011,2011-02-27 00:00:00,840392,9927,9925,2,0
20272,2010/2011,2011-02-26 00:00:00,840393,10251,8066,2,0
20273,2010/2011,2011-02-26 00:00:00,840394,8597,9800,2,0
20274,2010/2011,2011-02-26 00:00:00,840395,8485,9860,0,0
20275,2010/2011,2011-02-26 00:00:00,840396,8429,9938,1,1
20276,2010/2011,2011-03-05 00:00:00,840397,9925,8429,2,0
20277,2010/2011,2011-03-07 00:00:00,840398,9938,8485,3,1
20278,2010/2011,2011-03-05 00:00:00,840399,9860,8597,0,2
20279,2010/2011,2011-03-05 00:00:00,840400,8467,10251,1,1
20280,2010/2011,2011-03-05 00:00:00,840401,8066,9927,3,0
20281,2010/2011,2011-03-06 00:00:00,840402,9800,8548,0,1
20282,2010/2011,2010-08-28 00:00:00,840241,8548,8467,2,1
20283,2010/2011,2010-08-29 00:00:00,840242,9927,9925,0,1
20284,2010/2011,2010-08-28 00:00:00,840243,8485,8597,0,1
20285,2010/2011,2010-08-28 00:00:00,840244,8066,8429,0,1
20286,2010/2011,2010-08-29 00:00:00,840245,9800,10251,1,0
20287,2010/2011,2010-08-29 00:00:00,840246,9860,9938,1,1
20288,2010/2011,2011-04-06 00:00:00,840403,9925,10251,3,1
20289,2010/2011,2011-03-19 00:00:00,840404,9938,8066,1,0
20290,2010/2011,2011-03-19 00:00:00,840405,9860,9800,3,2
20291,2010/2011,2011-03-19 00:00:00,840406,8597,9927,3,1
20292,2010/2011,2011-04-13 00:00:00,840407,8485,8548,0,1
20293,2010/2011,2011-03-19 00:00:00,840408,8429,8467,0,0
20294,2010/2011,2011-04-02 00:00:00,840409,8548,9938,2,3
20295,2010/2011,2011-04-02 00:00:00,840410,9927,8485,2,1
20296,2010/2011,2011-04-03 00:00:00,840411,10251,9860,2,2
20297,2010/2011,2011-04-02 00:00:00,840412,8467,8597,0,0
20298,2010/2011,2011-05-04 00:00:00,840413,8066,9925,3,2
20299,2010/2011,2011-04-02 00:00:00,840414,9800,8429,3,1
20300,2010/2011,2011-04-09 00:00:00,840415,9925,9800,1,0
20301,2010/2011,2011-04-09 00:00:00,840416,9938,8467,2,0
20302,2010/2011,2011-04-09 00:00:00,840417,9860,9927,0,0
20303,2010/2011,2011-04-09 00:00:00,840418,8597,8066,1,1
20304,2010/2011,2011-04-09 00:00:00,840419,8485,10251,0,1
20305,2010/2011,2011-04-10 00:00:00,840420,8429,8548,0,1
20306,2010/2011,2011-03-13 00:00:00,840421,8548,8597,2,1
20307,2010/2011,2011-04-06 00:00:00,840422,9927,9938,2,1
20308,2010/2011,2011-04-17 00:00:00,840423,10251,8429,1,2
20309,2010/2011,2011-04-12 00:00:00,840424,8467,9925,0,1
20310,2010/2011,2011-04-16 00:00:00,840425,8066,9860,1,1
20311,2010/2011,2011-04-06 00:00:00,840426,9800,8485,3,2
20312,2010/2011,2011-04-24 00:00:00,1002982,8548,9925,0,0
20313,2010/2011,2011-04-23 00:00:00,1005014,9938,8597,4,2
20314,2010/2011,2011-04-23 00:00:00,1005015,9860,9927,3,3
20315,2010/2011,2011-04-24 00:00:00,1005016,10251,9800,1,1
20316,2010/2011,2011-04-25 00:00:00,1005017,8467,8066,0,3
20317,2010/2011,2011-04-25 00:00:00,1005018,8429,8485,1,1
20318,2010/2011,2011-04-30 00:00:00,1005019,8597,9860,2,2
20319,2010/2011,2011-04-30 00:00:00,1005020,9927,8548,0,5
20320,2010/2011,2011-05-01 00:00:00,1005021,9925,9938,4,1
20321,2010/2011,2011-04-30 00:00:00,1005023,8485,8066,1,0
20322,2010/2011,2011-04-30 00:00:00,1005024,10251,8467,1,2
20323,2010/2011,2011-05-02 00:00:00,1005025,9800,8429,0,1
20324,2010/2011,2011-05-07 00:00:00,1005026,9938,9927,4,0
20325,2010/2011,2011-05-07 00:00:00,1005027,8548,9860,4,0
20326,2010/2011,2011-05-07 00:00:00,1005028,8485,8467,0,2
20327,2010/2011,2011-05-07 00:00:00,1005029,8429,10251,1,0
20328,2010/2011,2011-05-07 00:00:00,1005030,8066,9800,1,0
20329,2010/2011,2011-05-08 00:00:00,1005031,8597,9925,0,2
20330,2010/2011,2011-05-10 00:00:00,1005032,8548,9938,2,0
20331,2010/2011,2011-05-10 00:00:00,1005033,8485,9800,0,1
20332,2010/2011,2011-05-10 00:00:00,1005034,8467,8429,1,0
20333,2010/2011,2011-05-11 00:00:00,1005035,9860,9925,0,3
20334,2010/2011,2011-05-11 00:00:00,1005036,9927,8597,1,1
20335,2010/2011,2011-05-11 00:00:00,1005037,8066,10251,2,0
20336,2010/2011,2011-05-14 00:00:00,1005038,8429,8066,1,2
20337,2010/2011,2011-05-14 00:00:00,1005039,10251,8485,1,3
20338,2010/2011,2011-05-14 00:00:00,1005040,9800,8467,0,0
20339,2010/2011,2011-05-15 00:00:00,1005041,9925,9927,4,0
20340,2010/2011,2011-05-15 00:00:00,1005042,9938,9860,2,1
20341,2010/2011,2011-05-15 00:00:00,1005043,8597,8548,1,5
20342,2010/2011,2010-09-11 00:00:00,840247,9925,9860,3,0
20343,2010/2011,2010-09-11 00:00:00,840248,9938,8485,3,1
20344,2010/2011,2010-09-11 00:00:00,840249,10251,8066,1,1
20345,2010/2011,2010-09-11 00:00:00,840250,8467,9927,0,2
20346,2010/2011,2010-09-11 00:00:00,840251,8597,9800,2,1
20347,2010/2011,2010-09-11 00:00:00,840252,8429,8548,1,2
20348,2010/2011,2010-09-18 00:00:00,840253,8548,9938,4,0
20349,2010/2011,2010-09-18 00:00:00,840254,9927,8485,1,1
20350,2010/2011,2010-09-18 00:00:00,840255,10251,8429,1,1
20351,2010/2011,2010-09-18 00:00:00,840256,8467,9800,2,1
20352,2010/2011,2010-09-19 00:00:00,840257,8597,9925,1,2
20353,2010/2011,2010-09-18 00:00:00,840258,8066,9860,1,3
20354,2010/2011,2010-09-25 00:00:00,840259,9925,10251,2,1
20355,2010/2011,2010-09-25 00:00:00,840260,9938,8467,1,0
20356,2010/2011,2010-09-25 00:00:00,840261,9860,9927,0,2
20357,2010/2011,2010-09-26 00:00:00,840262,8485,8548,2,3
20358,2010/2011,2010-09-25 00:00:00,840263,9800,8066,1,2
20359,2010/2011,2010-09-25 00:00:00,840264,8429,8597,2,2
20360,2010/2011,2010-10-02 00:00:00,840265,9925,8429,3,1
20361,2010/2011,2010-10-02 00:00:00,840266,9927,9800,3,1
20362,2010/2011,2010-10-02 00:00:00,840267,9860,8548,1,2
20363,2010/2011,2010-10-02 00:00:00,840268,8467,10251,2,0
20364,2010/2011,2010-10-02 00:00:00,840269,8597,9938,1,2
20365,2010/2011,2010-10-02 00:00:00,840270,8066,8485,2,0
20366,2010/2011,2010-10-16 00:00:00,840271,8548,9927,4,1
20367,2010/2011,2010-10-17 00:00:00,840272,9938,9925,1,2
20368,2010/2011,2010-10-16 00:00:00,840273,10251,8597,2,1
20369,2010/2011,2010-10-16 00:00:00,840274,8485,9860,0,1
20370,2010/2011,2010-10-16 00:00:00,840275,8066,8467,1,1
20371,2010/2011,2010-10-16 00:00:00,840276,9800,8429,2,2
20372,2010/2011,2010-10-24 00:00:00,840277,9925,8548,1,3
20373,2010/2011,2010-10-23 00:00:00,840278,9927,9938,2,1
20374,2010/2011,2010-10-23 00:00:00,840279,9860,9800,3,0
20375,2010/2011,2010-10-23 00:00:00,840280,8597,8066,1,2
20376,2010/2011,2010-10-23 00:00:00,840281,8485,10251,4,2
20377,2010/2011,2010-10-23 00:00:00,840282,8429,8467,1,2
20378,2011/2012,2011-07-23 00:00:00,1024241,8485,8467,0,0
20379,2011/2012,2011-07-25 00:00:00,1024242,8457,9800,0,0
20380,2011/2012,2011-07-24 00:00:00,1024244,10251,9925,0,2
20381,2011/2012,2011-07-23 00:00:00,1024245,9927,8066,3,0
20382,2011/2012,2011-07-23 00:00:00,1024247,8548,9860,1,1
20383,2011/2012,2011-07-24 00:00:00,1024250,9938,8597,1,1
20384,2011/2012,2011-09-30 00:00:00,1024318,8485,8457,4,0
20385,2011/2012,2011-10-01 00:00:00,1024320,9938,9927,1,3
20386,2011/2012,2011-10-02 00:00:00,1024323,9860,9925,2,0
20387,2011/2012,2011-10-01 00:00:00,1024325,8066,9800,2,1
20388,2011/2012,2011-10-01 00:00:00,1024326,8597,8467,1,2
20389,2011/2012,2011-10-01 00:00:00,1024327,8548,10251,1,0
20390,2011/2012,2011-10-15 00:00:00,1024333,8485,9938,3,1
20391,2011/2012,2011-10-15 00:00:00,1024335,8457,9860,0,2
20392,2011/2012,2011-10-15 00:00:00,1024340,10251,9927,0,1
20393,2011/2012,2011-10-15 00:00:00,1024343,8597,9925,3,3
20394,2011/2012,2011-10-15 00:00:00,1024344,8548,9800,1,1
20395,2011/2012,2011-10-15 00:00:00,1024347,8467,8066,2,0
20396,2011/2012,2011-10-23 00:00:00,1024352,9925,8485,2,1
20397,2011/2012,2011-10-22 00:00:00,1024353,9938,8467,0,0
20398,2011/2012,2011-10-23 00:00:00,1024356,9860,8548,0,2
20399,2011/2012,2011-10-22 00:00:00,1024360,8066,8457,1,1
20400,2011/2012,2011-10-22 00:00:00,1024362,9927,8597,0,0
20401,2011/2012,2011-10-22 00:00:00,1024366,9800,10251,2,3
20402,2011/2012,2011-10-29 00:00:00,1024369,8485,8548,1,2
20403,2011/2012,2011-10-29 00:00:00,1024370,9925,10251,0,0
20404,2011/2012,2011-10-29 00:00:00,1024372,8457,9938,1,4
20405,2011/2012,2011-10-29 00:00:00,1024374,9860,8597,0,1
20406,2011/2012,2011-10-29 00:00:00,1024377,8066,9927,2,3
20407,2011/2012,2011-10-29 00:00:00,1024379,8467,9800,0,1
20408,2011/2012,2011-11-05 00:00:00,1024388,10251,8457,0,1
20409,2011/2012,2011-11-05 00:00:00,1024391,8597,8066,3,6
20410,2011/2012,2011-11-06 00:00:00,1024393,9927,9925,1,2
20411,2011/2012,2011-11-05 00:00:00,1024395,8548,9938,3,1
20412,2011/2012,2011-12-13 00:00:00,1024397,8467,8485,1,2
20413,2011/2012,2011-11-05 00:00:00,1024399,9800,9860,0,0
20414,2011/2012,2011-11-19 00:00:00,1024402,8485,9927,1,2
20415,2011/2012,2011-11-19 00:00:00,1024404,9938,9860,1,0
20416,2011/2012,2011-11-19 00:00:00,1024405,10251,8597,1,1
20417,2011/2012,2011-11-19 00:00:00,1024406,8066,9925,0,2
20418,2011/2012,2011-11-19 00:00:00,1024408,8548,8467,0,0
20419,2011/2012,2011-11-19 00:00:00,1024409,9800,8457,2,1
20420,2011/2012,2011-11-26 00:00:00,1024414,9925,9800,5,0
20421,2011/2012,2011-11-26 00:00:00,1024416,8457,8485,3,3
20422,2011/2012,2011-11-26 00:00:00,1024418,9860,8066,2,1
20423,2011/2012,2011-11-27 00:00:00,1024420,8597,8548,1,0
20424,2011/2012,2011-11-26 00:00:00,1024422,9927,9938,0,0
20425,2011/2012,2011-11-26 00:00:00,1024425,8467,10251,3,1
20426,2011/2012,2011-12-04 00:00:00,1024430,9938,9925,0,1
20427,2011/2012,2011-12-03 00:00:00,1024431,9860,8467,1,2
20428,2011/2012,2011-12-03 00:00:00,1024433,8597,8485,2,0
20429,2011/2012,2012-02-22 00:00:00,1024435,9927,10251,4,3
20430,2011/2012,2011-12-03 00:00:00,1024436,8548,8457,2,1
20431,2011/2012,2011-12-03 00:00:00,1024437,9800,8066,1,2
20432,2011/2012,2011-12-10 00:00:00,1024441,8485,9800,2,2
20433,2011/2012,2011-12-10 00:00:00,1024442,9925,9860,1,0
20434,2011/2012,2012-02-07 00:00:00,1024444,8457,8597,1,1
20435,2011/2012,2011-12-10 00:00:00,1024447,10251,8548,0,2
20436,2011/2012,2011-12-10 00:00:00,1024450,8066,9938,2,3
20437,2011/2012,2011-12-10 00:00:00,1024453,8467,9927,0,3
20438,2011/2012,2011-12-17 00:00:00,1024458,8485,10251,1,0
20439,2011/2012,2011-12-17 00:00:00,1024462,9860,8457,4,0
20440,2011/2012,2011-12-17 00:00:00,1024466,8597,9938,1,1
20441,2011/2012,2011-12-17 00:00:00,1024471,9927,9800,1,1
20442,2011/2012,2011-12-17 00:00:00,1024474,8548,8066,2,1
20443,2011/2012,2011-12-18 00:00:00,1024477,8467,9925,0,2
20444,2011/2012,2011-11-23 00:00:00,1024253,9925,8457,2,1
20445,2011/2012,2011-07-30 00:00:00,1024255,8066,10251,0,1
20446,2011/2012,2011-07-30 00:00:00,1024256,8597,9927,0,0
20447,2011/2012,2011-07-30 00:00:00,1024258,8467,8548,0,2
20448,2011/2012,2011-07-30 00:00:00,1024259,9800,8485,1,0
20449,2011/2012,2011-07-31 00:00:00,1024262,9860,9938,0,1
20450,2011/2012,2011-12-24 00:00:00,1024486,9925,8597,2,1
20451,2011/2012,2011-12-24 00:00:00,1024489,9938,10251,3,1
20452,2011/2012,2011-12-24 00:00:00,1024493,8457,8467,0,3
20453,2011/2012,2011-12-24 00:00:00,1024496,9860,9927,2,0
20454,2011/2012,2011-12-24 00:00:00,1024499,8066,8485,2,1
20455,2011/2012,2011-12-24 00:00:00,1024503,9800,8548,2,1
20456,2011/2012,2011-12-28 00:00:00,1024511,8485,9860,0,0
20457,2011/2012,2011-12-28 00:00:00,1024513,9925,8548,1,0
20458,2011/2012,2011-12-28 00:00:00,1024514,10251,8066,1,1
20459,2011/2012,2012-01-24 00:00:00,1024516,9927,8457,3,1
20460,2011/2012,2011-12-28 00:00:00,1024517,8467,8597,2,0
20461,2011/2012,2011-12-28 00:00:00,1024518,9800,9938,2,2
20462,2011/2012,2012-01-02 00:00:00,1024524,9938,8485,1,2
20463,2011/2012,2012-01-02 00:00:00,1024526,8457,9925,0,3
20464,2011/2012,2012-01-02 00:00:00,1024528,10251,9860,1,3
20465,2011/2012,2012-03-28 00:00:00,1024530,8066,8467,0,1
20466,2011/2012,2012-01-02 00:00:00,1024532,8597,9800,2,1
20467,2011/2012,2012-01-02 00:00:00,1024536,8548,9927,3,0
20468,2011/2012,2012-01-14 00:00:00,1024540,8485,8597,0,0
20469,2011/2012,2012-01-14 00:00:00,1024541,9925,9938,2,1
20470,2011/2012,2012-01-14 00:00:00,1024544,8457,10251,2,3
20471,2011/2012,2012-01-14 00:00:00,1024548,9860,9800,5,2
20472,2011/2012,2012-01-14 00:00:00,1024550,9927,8066,0,1
20473,2011/2012,2012-01-14 00:00:00,1024552,8467,8548,1,2
20474,2011/2012,2012-01-21 00:00:00,1024558,9938,9927,1,1
20475,2011/2012,2012-01-21 00:00:00,1024561,10251,8467,2,3
20476,2011/2012,2012-01-21 00:00:00,1024564,8066,9860,1,0
20477,2011/2012,2012-01-21 00:00:00,1024566,8597,8457,0,3
20478,2011/2012,2012-01-21 00:00:00,1024569,8548,8485,1,1
20479,2011/2012,2012-01-21 00:00:00,1024572,9800,9925,0,2
20480,2011/2012,2012-01-28 00:00:00,1024578,8485,8457,1,0
20481,2011/2012,2012-02-21 00:00:00,1024584,9938,8597,4,0
20482,2011/2012,2012-02-08 00:00:00,1024586,9860,9925,0,4
20483,2011/2012,2012-01-28 00:00:00,1024591,8066,9800,0,0
20484,2011/2012,2012-01-28 00:00:00,1024596,9927,8467,3,2
20485,2011/2012,2012-01-28 00:00:00,1024599,8548,10251,4,0
20486,2011/2012,2012-02-11 00:00:00,1024612,9925,8066,1,0
20487,2011/2012,2012-02-11 00:00:00,1024615,8457,8548,1,4
20488,2011/2012,2012-02-11 00:00:00,1024618,10251,8485,0,0
20489,2011/2012,2012-02-11 00:00:00,1024624,8597,9860,1,1
20490,2011/2012,2012-02-11 00:00:00,1024629,8467,9938,1,5
20491,2011/2012,2012-02-11 00:00:00,1024631,9800,9927,0,0
